CTFP,CensusTract_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
39113020400,6591,47.0,43.0,34.0,53.0,61.0,58.0,44.0,22.0,-0.1185869,0.090399876,0.08688245,0.097973637,0.26632714,0.060915492,0.35211268,0.015492958
39113020500,1424,58.0,72.0,37.0,17.0,67.0,94.0,1.0,26.0,0.18927449,0.17064607,0.090909094,0.036931816,0.27849928,0.072376356,0.76477683,0.0
39113020601,1819,23.0,50.0,28.0,25.0,20.0,23.0,1.0,21.0,-0.83424938,0.104453,0.075471699,0.04874552,0.26304579,0.017031631,0.17031631,0.0
39113020602,1624,3.0,8.0,17.0,11.0,22.0,4.0,1.0,20.0,-1.675004,0.027709359,0.056034483,0.0275,0.26131386,0.01854714,0.05873261,0.0
39113020700,3207,27.0,34.0,57.0,7.0,44.0,61.0,1.0,10.0,-0.69351226,0.072341755,0.13180169,0.020786263,0.22104084,0.038841344,0.36800528,0.0
39113020800,2348,44.0,43.0,4.0,33.0,89.0,67.0,44.0,23.0,-0.20041934,0.088898525,0.022452503,0.061563168,0.26938775,0.1679325,0.41772151,0.016033756
39113020900,2809,47.0,41.0,87.0,13.0,68.0,79.0,20.0,17.0,-0.13028342,0.086507656,0.24333926,0.030484758,0.24768375,0.074179746,0.53209698,0.0042796005
39113021000,1763,34.0,33.0,46.0,29.0,58.0,47.0,29.0,39.0,-0.4908486,0.071225069,0.1072261,0.055973265,0.31986532,0.057029177,0.28249338,0.00795756
39113021100,3309,78.0,80.0,86.0,43.0,60.0,94.0,29.0,76.0,0.84410423,0.20701118,0.23333333,0.079234973,0.46955431,0.060486522,0.75608152,0.0078895465
39113021200,1759,22.0,21.0,15.0,18.0,77.0,41.0,1.0,51.0,-0.87753212,0.051340558,0.051975053,0.039123632,0.35553169,0.099236645,0.25190839,0.0
39113021301,2613,49.0,39.0,62.0,48.0,74.0,46.0,59.0,43.0,-0.053129327,0.081960931,0.14332785,0.088500567,0.32960895,0.088262059,0.28116471,0.026387624
39113021302,1882,42.0,40.0,69.0,54.0,25.0,52.0,27.0,20.0,-0.26138636,0.083421893,0.16330644,0.1005291,0.26052105,0.020761246,0.31487888,0.0069204154
39113021400,2562,42.0,44.0,55.0,29.0,78.0,41.0,41.0,27.0,-0.27083823,0.09169279,0.12674095,0.055933088,0.28295821,0.10287303,0.25393882,0.013901761
39113021501,2833,64.0,69.0,82.0,32.0,76.0,65.0,41.0,35.0,0.38174069,0.1570773,0.21022727,0.060908083,0.30565166,0.094178081,0.40239727,0.01369863
39113021502,1869,76.0,77.0,55.0,51.0,70.0,76.0,72.0,69.0,0.7542038,0.1895276,0.12564103,0.093576528,0.42602891,0.08015769,0.49540079,0.040735874
39113021601,2178,46.0,56.0,66.0,21.0,30.0,58.0,49.0,40.0,-0.13951367,0.11891644,0.15474209,0.042384107,0.3224138,0.025386313,0.35320088,0.018763797
39113021602,3217,16.0,26.0,18.0,24.0,21.0,23.0,57.0,5.0,-1.0600364,0.058603492,0.057483733,0.047274277,0.18788628,0.018024513,0.16943042,0.024513338
39113021700,2188,31.0,34.0,26.0,5.0,56.0,82.0,1.0,16.0,-0.60077673,0.072610296,0.071283095,0.015051174,0.24442539,0.053556487,0.56401676,0.0
39113021800,2136,83.0,95.0,98.0,23.0,79.0,95.0,60.0,29.0,1.0062671,0.34082398,0.38568935,0.046798028,0.28805238,0.1064257,0.77811247,0.027108435
39113021900,2231,33.0,43.0,52.0,33.0,42.0,26.0,41.0,33.0,-0.51582402,0.090656802,0.12050078,0.061445784,0.30190679,0.037037037,0.18300654,0.01416122
39113030100,4189,80.0,71.0,52.0,74.0,82.0,82.0,82.0,37.0,0.89442557,0.16602595,0.11953042,0.16100179,0.3115876,0.11986864,0.56048167,0.059113301
39113030200,2959,71.0,77.0,76.0,64.0,63.0,43.0,53.0,66.0,0.58232176,0.18824771,0.1875,0.12584503,0.41304347,0.065411299,0.26263627,0.021803766
39113040101,1742,3.0,7.0,39.0,2.0,17.0,2.0,29.0,1.0,-1.6668504,0.025258323,0.094517961,0.0081967209,0.1375839,0.014341591,0.031290743,0.0078226859
39113040102,2025,3.0,12.0,19.0,5.0,1.0,1.0,1.0,68.0,-1.6640437,0.035305817,0.05873261,0.015748031,0.42477876,0.0,0.024484536,0.0
39113040103,2722,17.0,1.0,11.0,24.0,87.0,51.0,1.0,32.0,-1.0299639,0.0029774564,0.041347627,0.047553726,0.29694834,0.14390467,0.30980751,0.0
39113040201,2744,2.0,12.0,6.0,10.0,1.0,15.0,1.0,3.0,-1.7077208,0.034824047,0.028469751,0.026175473,0.17161018,0.0,0.13005273,0.0
39113040203,2545,2.0,8.0,11.0,7.0,10.0,4.0,1.0,31.0,-1.7528863,0.028290765,0.042918455,0.019153226,0.29541734,0.0087789306,0.063846767,0.0
39113040204,5064,32.0,20.0,75.0,20.0,58.0,65.0,30.0,5.0,-0.54523295,0.049482863,0.18174727,0.040910322,0.19025101,0.057071961,0.40157154,0.0082712984
39113040302,5017,35.0,43.0,82.0,26.0,5.0,58.0,1.0,31.0,-0.46999568,0.089495711,0.21144781,0.051489007,0.29503408,0.004255319,0.35021275,0.0
39113040303,5331,10.0,8.0,39.0,18.0,53.0,19.0,1.0,20.0,-1.2928932,0.028411288,0.095388502,0.039158102,0.26015171,0.049046323,0.15258856,0.0
39113040305,3154,1.0,1.0,7.0,4.0,1.0,2.0,1.0,65.0,-1.8600018,0.0,0.030655392,0.012470024,0.41134751,0.0,0.032945737,0.0
39113040306,4964,17.0,23.0,28.0,3.0,31.0,25.0,64.0,45.0,-1.0558231,0.053513732,0.075618371,0.010300176,0.33639634,0.026469031,0.1773425,0.030704075
39113040401,4934,34.0,29.0,60.0,16.0,50.0,63.0,23.0,43.0,-0.50184971,0.064598382,0.13722397,0.035801463,0.33106092,0.045773003,0.38346568,0.0056048576
39113040403,4043,34.0,41.0,52.0,15.0,56.0,63.0,1.0,8.0,-0.50105786,0.085232906,0.12010676,0.034389749,0.21167536,0.053087756,0.38461539,0.0
39113040405,5223,52.0,59.0,49.0,17.0,56.0,77.0,66.0,5.0,0.031860016,0.1277127,0.11341735,0.036681,0.19483648,0.0538201,0.50809181,0.032743696
39113040406,6926,5.0,12.0,11.0,8.0,12.0,5.0,20.0,66.0,-1.5448798,0.035210244,0.043539327,0.022518931,0.41413793,0.01069716,0.071929179,0.0040575434
39113050101,4087,67.0,56.0,84.0,64.0,71.0,71.0,19.0,51.0,0.46140185,0.11981448,0.22439478,0.12535703,0.35485414,0.08226496,0.44818377,0.0037393162
39113050103,8490,38.0,28.0,59.0,27.0,35.0,80.0,41.0,8.0,-0.38470569,0.061837457,0.1369863,0.052028067,0.20942099,0.029388612,0.53791654,0.01416951
39113050104,2309,42.0,49.0,18.0,38.0,73.0,64.0,1.0,13.0,-0.26622573,0.10307492,0.056603774,0.069518715,0.23540315,0.085531577,0.39328536,0.0
39113050105,4543,38.0,47.0,40.0,16.0,62.0,52.0,58.0,4.0,-0.36646232,0.097732775,0.09632653,0.034920637,0.18032786,0.063212931,0.31321293,0.025665399
39113050301,2703,54.0,48.0,41.0,75.0,80.0,46.0,1.0,58.0,0.075126708,0.10109807,0.099236645,0.165168,0.37951806,0.11028867,0.27831236,0.0
39113050302,5407,42.0,65.0,87.0,16.0,22.0,29.0,48.0,35.0,-0.25496939,0.14381023,0.24060693,0.03507825,0.30629629,0.018441679,0.19548179,0.018441679
39113050303,3972,82.0,86.0,99.0,48.0,65.0,93.0,38.0,39.0,0.96814644,0.243763,0.40048543,0.088583432,0.31909546,0.068062827,0.73350787,0.012565445
39113050401,5006,18.0,20.0,61.0,32.0,20.0,30.0,1.0,9.0,-1.0148723,0.048541751,0.14015645,0.05982659,0.21712428,0.01734104,0.19894028,0.0
39113050402,2162,89.0,95.0,86.0,63.0,86.0,70.0,71.0,89.0,1.2576123,0.34106728,0.23529412,0.1231003,0.60021669,0.13967861,0.44128555,0.039555006
39113050502,3164,44.0,64.0,62.0,31.0,54.0,37.0,1.0,37.0,-0.19175903,0.14190897,0.14439656,0.05952381,0.31162196,0.050861362,0.23379819,0.0
39113050503,6330,50.0,44.0,55.0,48.0,58.0,64.0,32.0,35.0,-0.033541951,0.091118045,0.12687914,0.088563308,0.30733642,0.056509297,0.39592275,0.0092989989
39113050504,6906,61.0,60.0,41.0,56.0,53.0,58.0,84.0,40.0,0.27714592,0.1295754,0.097995542,0.10552438,0.32151964,0.050249465,0.35103351,0.064861014
39113050600,3848,55.0,69.0,43.0,77.0,37.0,27.0,17.0,62.0,0.10344391,0.15670478,0.10240427,0.17360164,0.3963964,0.031559408,0.18688118,0.0018564357
39113060100,3173,29.0,22.0,55.0,73.0,28.0,6.0,53.0,34.0,-0.65118515,0.05200126,0.12734865,0.15721039,0.30443037,0.023117077,0.077554062,0.021625653
39113060200,1734,86.0,85.0,92.0,97.0,76.0,62.0,1.0,98.0,1.1199384,0.23298122,0.28758171,0.37670609,0.88756388,0.094081946,0.37936267,0.0
39113060300,4330,84.0,94.0,75.0,83.0,92.0,53.0,1.0,100.0,1.0624485,0.32392639,0.18444166,0.20215717,1.5897436,0.19399539,0.31947652,0.0
39113070101,4593,86.0,92.0,91.0,55.0,73.0,83.0,55.0,62.0,1.1217133,0.29436281,0.27504393,0.10369182,0.39755768,0.087158091,0.5753361,0.023180343
39113070102,3552,79.0,73.0,90.0,75.0,90.0,87.0,1.0,27.0,0.88770497,0.17437407,0.26805252,0.16181606,0.28206688,0.17826618,0.62393165,0.0
39113070201,1232,95.0,99.0,97.0,98.0,90.0,73.0,23.0,93.0,1.5263376,0.44642857,0.3580645,0.42307693,0.66666669,0.16936937,0.46486485,0.0054054055
39113070202,1847,94.0,98.0,100.0,90.0,89.0,74.0,25.0,91.0,1.4694825,0.40032768,0.50752687,0.25679475,0.62206894,0.16476552,0.47908744,0.0063371356
39113070300,2776,96.0,90.0,91.0,93.0,92.0,81.0,71.0,95.0,1.5643924,0.27197406,0.27377522,0.29175705,0.72241378,0.2021364,0.54478228,0.03944125
39113070400,2759,72.0,92.0,89.0,34.0,62.0,60.0,1.0,86.0,0.62203169,0.29267401,0.25619835,0.064123824,0.55182928,0.06231454,0.36300692,0.0
39113070500,4018,69.0,79.0,94.0,28.0,89.0,65.0,1.0,71.0,0.5419907,0.19739862,0.29962194,0.053827334,0.4395667,0.16603774,0.40215632,0.0
39113070600,1210,54.0,80.0,62.0,38.0,61.0,35.0,1.0,37.0,0.082202926,0.20454545,0.14436619,0.069967709,0.31203008,0.061571125,0.22505307,0.0
39113070700,3598,78.0,88.0,89.0,52.0,77.0,71.0,1.0,73.0,0.82591009,0.26019478,0.25406033,0.096146509,0.45054945,0.097945206,0.44657534,0.0
39113080100,6037,86.0,86.0,89.0,48.0,86.0,84.0,77.0,71.0,1.1270845,0.24358974,0.25369129,0.089156628,0.44055706,0.13703443,0.58713984,0.048840478
39113080200,2650,40.0,47.0,84.0,36.0,27.0,45.0,1.0,39.0,-0.33101782,0.098113209,0.22123894,0.067164183,0.31783602,0.022798741,0.2735849,0.0
39113080300,2095,82.0,91.0,95.0,52.0,92.0,77.0,1.0,69.0,0.98742163,0.28448686,0.32161686,0.096385539,0.42607003,0.19941917,0.50822848,0.0
39113080400,3154,90.0,91.0,100.0,61.0,95.0,95.0,43.0,49.0,1.3092231,0.28537577,0.45468998,0.11737308,0.34917939,0.25800377,0.79347146,0.015065913
39113080500,5803,96.0,99.0,99.0,73.0,95.0,82.0,74.0,92.0,1.5827616,0.45806453,0.44416404,0.15511058,0.63821894,0.25976095,0.56095618,0.043027889
39113080600,1303,83.0,83.0,73.0,83.0,68.0,67.0,36.0,90.0,1.0063823,0.21949348,0.17507419,0.20337197,0.60192615,0.075409837,0.4180328,0.011475409
39113080700,2209,79.0,83.0,42.0,95.0,69.0,45.0,53.0,92.0,0.86151987,0.22110553,0.10088496,0.32444203,0.64994168,0.075743914,0.27141568,0.021641118
39113090302,6974,81.0,78.0,85.0,73.0,79.0,55.0,89.0,65.0,0.96146655,0.19723032,0.22826087,0.156396,0.41004184,0.10696921,0.3302269,0.08427877
39113090303,3428,12.0,25.0,12.0,21.0,22.0,19.0,1.0,40.0,-1.2342367,0.057467911,0.04473161,0.042894281,0.32222828,0.018837018,0.14905815,0.0
39113090304,6920,27.0,37.0,50.0,26.0,5.0,32.0,36.0,64.0,-0.70320046,0.077745661,0.11609647,0.051350154,0.40677449,0.0046948357,0.21126761,0.011345853
39113090600,3686,93.0,88.0,94.0,84.0,71.0,96.0,57.0,73.0,1.4266093,0.25997812,0.2996707,0.20949185,0.44902912,0.080725908,0.80413014,0.025031289
39113090700,1273,65.0,78.0,70.0,56.0,59.0,40.0,59.0,26.0,0.40141481,0.19638649,0.16562501,0.10663765,0.27958834,0.058614563,0.25044405,0.026642984
39113090800,1411,54.0,70.0,81.0,58.0,53.0,11.0,38.0,49.0,0.089810051,0.16229625,0.20572917,0.11000991,0.35017422,0.050000001,0.10862069,0.012068965
39113090900,3911,29.0,29.0,23.0,41.0,29.0,41.0,54.0,31.0,-0.64935267,0.063802421,0.066108011,0.076322332,0.29405791,0.024615385,0.25476924,0.022153847
39113091000,2439,58.0,76.0,47.0,67.0,45.0,45.0,1.0,34.0,0.20075065,0.18695831,0.1092437,0.1345617,0.30310664,0.039867111,0.27491695,0.0
39113091100,3064,23.0,6.0,30.0,7.0,8.0,100.0,34.0,48.0,-0.81871474,0.023825066,0.078498296,0.020011434,0.34686971,0.0067340066,0.98989898,0.01010101
39113100101,6353,68.0,73.0,90.0,64.0,62.0,44.0,21.0,70.0,0.50327522,0.17394745,0.26089588,0.12682587,0.43224463,0.063084111,0.27102804,0.004672897
39113100102,6074,14.0,10.0,60.0,8.0,19.0,42.0,24.0,24.0,-1.1401219,0.031932775,0.13754228,0.022732545,0.27241379,0.01640071,0.25753546,0.0057624113
39113100201,4796,71.0,60.0,92.0,56.0,64.0,73.0,73.0,41.0,0.60765201,0.12993523,0.27768594,0.10644358,0.32425532,0.066143498,0.47029147,0.042040359
39113100202,2347,22.0,32.0,36.0,21.0,11.0,53.0,1.0,22.0,-0.8644582,0.069201194,0.089655176,0.043290045,0.26533744,0.0093457941,0.31671858,0.0
39113100203,4526,27.0,28.0,59.0,31.0,53.0,37.0,1.0,18.0,-0.71789563,0.061651457,0.13713799,0.058577407,0.25141364,0.04960981,0.23299888,0.0
39113100301,4351,67.0,68.0,93.0,64.0,41.0,44.0,64.0,65.0,0.48023465,0.15358047,0.29575023,0.12607236,0.40818363,0.035782747,0.26900959,0.031309903
39113100302,3317,64.0,83.0,91.0,62.0,16.0,47.0,1.0,64.0,0.38890672,0.22506082,0.26898047,0.1197632,0.40379748,0.013846153,0.28692308,0.0
39113100400,4962,29.0,30.0,41.0,33.0,26.0,48.0,36.0,30.0,-0.63903934,0.065428108,0.099427752,0.061375037,0.29213938,0.022222223,0.29250646,0.011369509
39113110100,1479,3.0,19.0,3.0,9.0,1.0,6.0,1.0,28.0,-1.6523421,0.046653144,0.018306635,0.023041476,0.28630137,0.0,0.077943616,0.0
39113110201,4555,5.0,9.0,14.0,27.0,19.0,5.0,1.0,27.0,-1.5407836,0.030369718,0.048550237,0.05318246,0.28369462,0.016171101,0.067814291,0.0
39113110202,3297,40.0,37.0,28.0,38.0,50.0,65.0,51.0,16.0,-0.31545004,0.077017114,0.075304538,0.070965126,0.2473179,0.045643155,0.40110651,0.020055326
39113115002,4060,36.0,38.0,69.0,44.0,43.0,46.0,1.0,10.0,-0.43659365,0.080020651,0.16198502,0.081756756,0.22119342,0.037099496,0.28049466,0.0
39113115011,5210,53.0,41.0,71.0,58.0,57.0,80.0,1.0,20.0,0.064402327,0.085016347,0.16938111,0.11102564,0.26137531,0.055701919,0.53406096,0.0
39113115012,5487,35.0,36.0,80.0,11.0,65.0,59.0,1.0,11.0,-0.47711027,0.075636499,0.20323014,0.02814899,0.22556153,0.068325795,0.35791856,0.0
39113120101,5171,16.0,19.0,62.0,30.0,24.0,9.0,29.0,17.0,-1.0899698,0.046799459,0.14390692,0.057120085,0.25108054,0.02029703,0.099504948,0.0079207923
39113120102,4759,12.0,19.0,48.0,17.0,39.0,10.0,1.0,39.0,-1.2085122,0.046858583,0.11304348,0.037026238,0.3187809,0.033479694,0.10702524,0.0
39113120103,3001,71.0,73.0,78.0,69.0,48.0,64.0,26.0,62.0,0.59408897,0.17317663,0.19478738,0.13975012,0.39726028,0.042785235,0.39681208,0.0067114094
39113125000,6215,22.0,31.0,50.0,33.0,7.0,34.0,23.0,5.0,-0.87151837,0.068061143,0.11551529,0.06149308,0.19046226,0.0061677634,0.21751645,0.0053453948
39113125101,7411,25.0,19.0,28.0,25.0,67.0,40.0,41.0,29.0,-0.77921319,0.047612436,0.07526882,0.048984241,0.28999436,0.07154578,0.25041023,0.01378405
39113125102,6150,55.0,61.0,83.0,36.0,55.0,45.0,37.0,65.0,0.12269145,0.13292298,0.21804512,0.06711565,0.41135621,0.051652107,0.27269274,0.011773642
39113130101,2425,32.0,52.0,32.0,42.0,6.0,24.0,30.0,54.0,-0.55470282,0.10927153,0.083333336,0.076646708,0.36837533,0.0051599587,0.17131063,0.0082559343
39113130102,6423,33.0,26.0,67.0,19.0,80.0,49.0,20.0,33.0,-0.51181751,0.059405942,0.15628476,0.040314246,0.30129391,0.11141584,0.29550907,0.0044566337
39113140100,5975,38.0,55.0,12.0,44.0,23.0,42.0,40.0,42.0,-0.36365652,0.11805322,0.045454547,0.081260771,0.32869378,0.019197952,0.25853243,0.013651877
39113150100,6304,39.0,38.0,61.0,51.0,42.0,38.0,17.0,44.0,-0.36042476,0.078896105,0.14133483,0.095150538,0.33451614,0.037007876,0.23661417,0.0011811024
39113160100,2111,11.0,17.0,6.0,32.0,49.0,5.0,19.0,26.0,-1.2581186,0.04358124,0.028037382,0.060507484,0.27895266,0.043995243,0.070154577,0.003567182
39113165000,6289,47.0,63.0,79.0,41.0,39.0,36.0,1.0,38.0,-0.12913369,0.13878661,0.19915922,0.076055661,0.3163996,0.033120509,0.22705507,0.0
39113165100,2405,99.0,100.0,100.0,88.0,98.0,86.0,80.0,97.0,1.7860096,0.5686686,0.56739128,0.23820059,0.83161157,0.44433594,0.61816406,0.053710938
39113165200,1523,82.0,92.0,93.0,24.0,97.0,96.0,33.0,36.0,0.97208154,0.30137885,0.29186603,0.047177106,0.30868167,0.36395451,0.81889766,0.0096237967
39113980000,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39115968800,3255,52.0,69.0,31.0,68.0,26.0,23.0,34.0,94.0,0.032463957,0.15828449,0.081344903,0.13714767,0.69398499,0.021818181,0.16727273,0.010181818
39115968900,3951,78.0,74.0,72.0,71.0,79.0,71.0,29.0,81.0,0.82985175,0.17743644,0.17352057,0.14624782,0.50496787,0.10409556,0.45335609,0.007963595
39115969000,3801,57.0,78.0,29.0,68.0,36.0,10.0,65.0,89.0,0.15910679,0.19652723,0.077586204,0.13784721,0.58738172,0.030987734,0.10200129,0.03163331
39115969100,3633,76.0,85.0,77.0,76.0,73.0,23.0,65.0,92.0,0.75550008,0.23431426,0.19220056,0.16830415,0.64996147,0.085553996,0.16690043,0.031556804
39117965000,4090,33.0,55.0,6.0,62.0,5.0,14.0,44.0,46.0,-0.52396715,0.11809291,0.030303031,0.11941717,0.34105793,0.0044767768,0.12590934,0.015668718
39117965100,5605,50.0,49.0,26.0,81.0,81.0,14.0,59.0,47.0,-0.027967084,0.10330062,0.072297297,0.18992358,0.34338921,0.11243889,0.12764801,0.026072787
39117965200,7025,40.0,29.0,64.0,32.0,85.0,40.0,62.0,29.0,-0.32237768,0.064184293,0.14892474,0.060862388,0.28839287,0.13084823,0.24838342,0.029288704
39117965300,6349,58.0,63.0,54.0,62.0,58.0,42.0,47.0,36.0,0.1882892,0.13984461,0.12361516,0.11997177,0.30874166,0.057095572,0.25568888,0.017376913
39117965400,6248,36.0,32.0,31.0,75.0,37.0,17.0,71.0,32.0,-0.42680508,0.06897109,0.080795527,0.1634592,0.29676425,0.031385805,0.14051183,0.039594401
39117965500,5726,35.0,47.0,48.0,56.0,20.0,19.0,21.0,54.0,-0.4610804,0.098581433,0.11164466,0.10549604,0.36822239,0.017455213,0.15066606,0.0045934771
39119911000,4888,36.0,25.0,41.0,70.0,55.0,14.0,75.0,39.0,-0.44150534,0.057166528,0.098323174,0.14553542,0.3195706,0.051834594,0.12463599,0.044845659
39119911100,6425,51.0,67.0,50.0,49.0,36.0,39.0,18.0,60.0,-0.01875715,0.15216714,0.1169126,0.090575278,0.38948745,0.030508475,0.24449153,0.0029661017
39119911200,6457,37.0,54.0,33.0,49.0,18.0,31.0,37.0,34.0,-0.39103019,0.1151592,0.085275725,0.089740701,0.30251345,0.015408929,0.20426708,0.011853023
39119911300,6088,20.0,9.0,19.0,68.0,29.0,20.0,19.0,54.0,-0.93870354,0.028903654,0.059182428,0.13849483,0.36719975,0.024696901,0.1571621,0.0035922767
39119911400,3557,91.0,96.0,96.0,81.0,44.0,74.0,75.0,94.0,1.3313575,0.35692045,0.3286638,0.1921204,0.68461537,0.03898051,0.48125938,0.045727137
39119911500,4769,71.0,77.0,76.0,39.0,89.0,71.0,24.0,55.0,0.60982919,0.18920086,0.18812709,0.071651973,0.37124249,0.1641459,0.4475089,0.0057829181
39119911600,5978,60.0,76.0,60.0,24.0,68.0,64.0,19.0,50.0,0.25517726,0.18752091,0.13872832,0.048291069,0.35377026,0.075349472,0.39140812,0.0037504262
39119911700,3761,72.0,72.0,73.0,55.0,67.0,74.0,33.0,55.0,0.61625946,0.17006607,0.1748879,0.10322333,0.37141249,0.072799474,0.47782925,0.0099272002
39119911800,3080,73.0,89.0,96.0,41.0,54.0,69.0,1.0,69.0,0.66513658,0.26558354,0.32779622,0.076271184,0.42899629,0.051348999,0.43429068,0.0
39119911900,3237,85.0,74.0,61.0,85.0,90.0,78.0,55.0,92.0,1.0937879,0.17610063,0.1402439,0.21986499,0.63547903,0.17567568,0.5168919,0.022804054
39119912000,2851,79.0,81.0,63.0,85.0,68.0,67.0,1.0,92.0,0.8586446,0.20947631,0.14671814,0.21759923,0.64353043,0.07398171,0.41729012,0.0
39119912100,3464,93.0,98.0,76.0,87.0,92.0,84.0,17.0,99.0,1.4392071,0.40507436,0.18716578,0.2296007,1.0620742,0.2090663,0.58254397,0.0020297701
39119912200,3403,90.0,86.0,94.0,79.0,85.0,76.0,56.0,81.0,1.2750298,0.24561404,0.30373833,0.18372704,0.50993788,0.13542409,0.49251604,0.024233785
39119912300,4287,68.0,69.0,67.0,65.0,58.0,48.0,61.0,72.0,0.50696385,0.15965788,0.15708812,0.12829047,0.44735491,0.055944055,0.2894029,0.027972028
39119912400,4528,44.0,48.0,45.0,65.0,72.0,13.0,22.0,62.0,-0.2088706,0.099798612,0.10569777,0.12804878,0.39503986,0.084364451,0.12092239,0.0050618672
39119912500,4600,63.0,63.0,54.0,74.0,54.0,25.0,82.0,86.0,0.34073567,0.13909191,0.12530513,0.1610675,0.56035382,0.051107325,0.17944349,0.060193073
39119912600,3924,38.0,47.0,35.0,59.0,11.0,23.0,50.0,64.0,-0.38625041,0.096899226,0.088495575,0.11354019,0.40341792,0.0097493036,0.17061281,0.019498607
39119912700,5302,35.0,55.0,63.0,36.0,13.0,30.0,29.0,9.0,-0.46699432,0.1170778,0.1452589,0.066198327,0.21767095,0.011477762,0.19990435,0.0076518413
39119912800,5532,45.0,56.0,30.0,51.0,33.0,42.0,18.0,77.0,-0.1753079,0.11933778,0.078465566,0.094747342,0.47672826,0.027462687,0.25850746,0.0029850747
39121968300,3820,46.0,69.0,2.0,59.0,55.0,9.0,29.0,95.0,-0.15477605,0.1597461,0.0066390042,0.11278988,0.71866548,0.052529182,0.099221788,0.0077821012
39121968400,7684,68.0,63.0,44.0,79.0,83.0,50.0,17.0,100.0,0.49516279,0.13820225,0.10386656,0.18157274,1.6384211,0.12133513,0.29995489,0.0022553001
39121968500,2912,50.0,75.0,12.0,65.0,58.0,6.0,29.0,87.0,-0.021522259,0.18313253,0.044207316,0.12924282,0.56278646,0.056574922,0.074159019,0.0076452601
39123050100,472,17.0,55.0,3.0,17.0,17.0,12.0,1.0,14.0,-1.0412807,0.11652543,0.014184397,0.037234042,0.23788546,0.014423077,0.11538462,0.0
39123050201,1767,19.0,26.0,3.0,26.0,63.0,25.0,21.0,34.0,-0.95983958,0.059456397,0.015761821,0.050802138,0.30298913,0.065497078,0.17894737,0.0046783625
39123050202,1766,7.0,8.0,15.0,17.0,23.0,23.0,1.0,50.0,-1.4168322,0.028312571,0.051155116,0.0365774,0.3510929,0.019252548,0.16987543,0.0
39123050301,2938,25.0,45.0,3.0,29.0,28.0,12.0,66.0,43.0,-0.78199369,0.093717813,0.016322089,0.056627002,0.33159721,0.023442732,0.11788346,0.033489618
39123050302,2143,25.0,25.0,22.0,25.0,70.0,46.0,18.0,17.0,-0.75832963,0.056887634,0.064467765,0.04887218,0.25030228,0.078008302,0.27800831,0.0024896266
39123050500,3237,65.0,66.0,71.0,60.0,74.0,58.0,1.0,76.0,0.42198175,0.14944769,0.17034313,0.11438044,0.46943077,0.090435915,0.34808066,0.0
39123050600,3149,69.0,77.0,56.0,73.0,72.0,56.0,1.0,58.0,0.54271466,0.18904197,0.12988651,0.15666179,0.38125893,0.084008843,0.33971998,0.0
39123050700,3393,51.0,56.0,73.0,48.0,54.0,56.0,1.0,25.0,0.00015152624,0.11998812,0.17486338,0.08794079,0.27505827,0.050724637,0.33860344,0.0
39123050800,4233,42.0,57.0,35.0,59.0,23.0,25.0,27.0,56.0,-0.27673432,0.12281553,0.088141024,0.11160152,0.37263158,0.019064125,0.17793183,0.006932409
39123050900,5535,35.0,42.0,53.0,47.0,40.0,24.0,35.0,29.0,-0.46879634,0.087406866,0.12237553,0.085837945,0.28803036,0.034745764,0.17245762,0.010593221
39123051000,4934,31.0,38.0,32.0,44.0,31.0,28.0,36.0,49.0,-0.58280015,0.080379225,0.082568809,0.081296027,0.3506276,0.025759917,0.19268419,0.011334363
39123051100,3745,11.0,23.0,38.0,32.0,14.0,5.0,1.0,25.0,-1.2520684,0.053704213,0.092490844,0.060798209,0.27549466,0.01231884,0.067391306,0.0
39123051200,3320,40.0,58.0,52.0,43.0,42.0,26.0,1.0,51.0,-0.32224,0.1246988,0.12075472,0.079793572,0.35607421,0.036639292,0.18319646,0.0
39125960100,2885,46.0,52.0,66.0,50.0,54.0,31.0,1.0,82.0,-0.13714655,0.11057192,0.15327565,0.091836736,0.51757973,0.051038064,0.2050173,0.0
39125960200,3975,31.0,41.0,36.0,34.0,51.0,22.0,25.0,56.0,-0.58816171,0.086435489,0.089409724,0.063441992,0.37239981,0.04713231,0.1641113,0.0062464508
39125960300,4254,40.0,39.0,54.0,53.0,39.0,33.0,61.0,32.0,-0.3083227,0.082308419,0.12381703,0.099317409,0.29598507,0.033024333,0.21436848,0.02838934
39125960400,3941,63.0,55.0,70.0,65.0,68.0,52.0,50.0,64.0,0.35845521,0.11740367,0.16503993,0.12807526,0.40401787,0.074385121,0.31253749,0.01979604
39125960500,3754,35.0,49.0,37.0,50.0,21.0,18.0,46.0,49.0,-0.46479219,0.10202451,0.091078065,0.092419945,0.35024154,0.017921148,0.14480287,0.017204301
39127965800,8001,45.0,48.0,55.0,58.0,30.0,37.0,38.0,47.0,-0.18833217,0.10126583,0.12717034,0.11074074,0.34307155,0.025569176,0.2329247,0.012259195
