MSA,year,code,count,count_patient,prevalence
18140,2018,G50-G59,5247,288229,0.01820427507294547
18140,2018,G60-G65,1761,288229,0.0061097252531841
18140,2018,G70-G73,193,288229,0.000669606458753283
18140,2018,G80-G83,715,288229,0.0024806664145523177
18140,2018,G89-G99,15923,288229,0.05524426757890427
18140,2018,H00-H05,8753,288229,0.030368214163043968
18140,2018,H10-H11,12476,288229,0.043285026836300304
18140,2018,H15-H22,3802,288229,0.013190900291087989
18140,2018,H25-H28,5773,288229,0.020029212882811932
18140,2018,H30-H36,4609,288229,0.015990757349191094
18140,2018,H40-H42,5217,288229,0.01810019116743978
18140,2018,H43-H44,3255,288229,0.011293103747367545
18140,2018,H46-H47,1241,288229,0.004305604224418778
18140,2018,H49-H52,9806,288229,0.03402155924629374
18140,2018,H53-H54,4480,288229,0.015543196555516621
18140,2018,H55-H57,2016,288229,0.00699443844998248
18140,2018,H59-H59,42,288229,0.00014571746770796832
18140,2018,H60-H62,8791,288229,0.03050005377668451
18140,2018,H65-H75,23573,288229,0.08178566348285565
18140,2018,H80-H83,1494,288229,0.005183378494183445
18140,2018,H90-H94,10555,288229,0.03662018742041918
18140,2018,H95-H95,9,288229,3.1225171651707496e-05
18140,2018,I00-I02,26,288229,9.02060514382661e-05
18140,2018,I05-I09,796,288229,0.002761692959417685
18140,2018,I10-I1A,42372,288229,0.14700810813623888
18140,2018,I20-I25,4553,288229,0.015796467392247136
18140,2018,I26-I28,977,288229,0.0033896658559686914
18140,2018,I30-I5A,11279,288229,0.03913207900662321
18140,2018,I60-I69,2099,288229,0.00728240392188156
18140,2018,I70-I79,3616,288229,0.0125455800769527
18140,2018,I80-I89,4399,288229,0.015262170010651253
18140,2018,I95-I99,1369,288229,0.004749695554576396
18140,2018,J00-J06,71121,288229,0.2467517147823432
18140,2018,J09-J18,13601,288229,0.04718817329276374
18140,2018,J20-J22,9891,288229,0.03431646364522654
18140,2018,J30-J39,29996,288229,0.10407002765162424
18140,2018,J40-J4A,21176,288229,0.07346935943295088
18140,2018,J60-J70,169,288229,0.0005863393343487296
18140,2018,J80-J84,844,288229,0.002928227208226792
18140,2018,J85-J86,63,288229,0.0002185762015619525
18140,2018,J90-J94,1584,288229,0.005495630210700519
18140,2018,J95-J95,130,288229,0.0004510302571913305
18140,2018,J96-J99,4188,288229,0.014530113208594556
18140,2018,K00-K14,4984,288229,0.01729180616801224
18140,2018,K20-K31,21349,288229,0.07406957662136704
18140,2018,K35-K38,556,288229,0.001929021715372152
18140,2018,K40-K46,4418,288229,0.015328089817471524
18140,2018,K50-K52,5867,288229,0.02035534245339643
18140,2018,K55-K64,20384,288229,0.07072154432760062
18140,2018,K65-K68,533,288229,0.0018492240544844551
18140,2018,K70-K77,4733,288229,0.016420970825281288
18140,2018,K80-K87,3421,288229,0.011869034691165705
18140,2018,K90-K95,3488,288229,0.012101488746795083
18140,2018,L00-L08,11458,288229,0.0397531129761405
18140,2018,L10-L14,132,288229,0.0004579691842250433
18140,2018,L20-L30,23061,288229,0.08000929816222517
18140,2018,L40-L45,2784,288229,0.009658986430928185
18140,2018,L49-L54,4041,288229,0.014020102071616665
18140,2018,L55-L59,6725,288229,0.023332142150859214
18140,2018,L60-L75,22822,288229,0.0791800963816965
18140,2018,L76-L76,179,288229,0.0006210339695172935
18140,2018,L80-L99,21463,288229,0.07446509546228866
18140,2018,M00-M02,134,288229,0.00046490811125875605
18140,2018,M04-M04,25,288229,8.673658792140971e-05
18140,2018,M05-M14,4561,288229,0.01582422310038199
18140,2018,M15-M19,14627,288229,0.05074784286105839
18140,2018,M20-M25,38456,288229,0.13342168900422927
18140,2018,M26-M27,1061,288229,0.003681100791384628
18140,2018,M30-M36,1310,288229,0.004544997207081869
18140,2018,M40-M43,4868,288229,0.0168893484000569
18140,2018,M45-M49,9242,288229,0.03206478182278674
18140,2018,M50-M54,36412,288229,0.12633010557577481
18140,2018,M60-M63,10506,288229,0.03645018370809322
18140,2018,M65-M67,5582,288229,0.01936654535109236
18140,2018,M70-M79,37051,288229,0.12854709276304604
18140,2018,M80-M85,4422,288229,0.01534196767153895
18140,2018,M86-M90,1621,288229,0.005624000360824206
18140,2018,M91-M94,2536,288229,0.008798559478747801
18140,2018,M95-M95,704,288229,0.0024425023158668973
18140,2018,M96-M96,647,288229,0.0022447428954060836
18140,2018,M97-M97,10,288229,3.469463516856389e-05
18140,2018,M99-M99,14975,288229,0.05195521616492442
18140,2018,N00-N08,257,288229,0.0008916521238320919
18140,2018,N10-N16,2507,288229,0.008697945036758966
18140,2018,N17-N19,3139,288229,0.010890645979412203
18140,2018,N20-N23,3637,288229,0.012618438810806685
18140,2018,N25-N29,2861,288229,0.009926135121726128
18140,2018,N30-N39,13286,288229,0.04609529228495398
18140,2018,N40-N53,8302,288229,0.028803486116941737
18140,2018,N60-N65,7705,288229,0.026732216397378473
18140,2018,N70-N77,5010,288229,0.017382012219450505
18140,2018,N80-N98,24522,288229,0.08507818436035236
18140,2018,N99-N99,164,288229,0.0005689920167644477
18140,2018,O00-O08,1064,288229,0.0036915091819351973
18140,2018,O09-O09,3067,288229,0.010640844606198543
18140,2018,O10-O16,1426,288229,0.00494745497503721
18140,2018,O20-O29,4808,288229,0.016681180589045518
18140,2018,O30-O48,6274,288229,0.021767414104756983
18140,2018,O60-O77,3916,288229,0.013586419132009617
18140,2018,O80-O82,2137,288229,0.007414243535522102
18140,2018,O85-O92,966,288229,0.0033515017572832715
18140,2018,O94-O9A,4501,288229,0.015616055289370604
18140,2018,P00-P04,1534,288229,0.0053221570348577
18140,2018,P05-P08,1589,288229,0.005512977528284801
18140,2018,P09-P09,98,288229,0.00034000742465192606
18140,2018,P10-P15,258,288229,0.0008951215873489483
18140,2018,P19-P29,543,288229,0.001883918689653019
18140,2018,P35-P39,125,288229,0.00043368293960704854
18140,2018,P50-P61,1384,288229,0.0048017375073292415
18140,2018,P70-P74,467,288229,0.0016202394623719334
18140,2018,P76-P78,108,288229,0.00037470205982048996
18140,2018,P80-P83,489,288229,0.001696567659742774
18140,2018,P84-P84,56,288229,0.00019428995694395775
18140,2018,P90-P96,1799,288229,0.006241564866824643
18140,2018,Q00-Q07,363,288229,0.001259415256618869
18140,2018,Q10-Q18,780,288229,0.002706181543147983
18140,2018,Q20-Q28,1562,288229,0.0054193020133296785
18140,2018,Q30-Q34,140,288229,0.0004857248923598944
18140,2018,Q35-Q37,114,288229,0.0003955188409216283
18140,2018,Q38-Q45,785,288229,0.0027235288607322648
18140,2018,Q50-Q56,527,288229,0.0018284072733833168
18140,2018,Q60-Q64,499,288229,0.0017312622949113379
18140,2018,Q65-Q79,2276,288229,0.00789649896436514
18140,2018,Q80-Q89,1739,288229,0.00603339705581326
18140,2018,Q90-Q99,363,288229,0.001259415256618869
18140,2018,R00-R09,55495,288229,0.19253787786794527
18140,2018,R10-R19,40171,288229,0.139371818935638
18140,2018,R20-R23,19368,288229,0.06719656939447453
18140,2018,R25-R29,8790,288229,0.030496584313167655
18140,2018,R30-R39,17813,288229,0.061801553625762846
18140,2018,R40-R46,13521,288229,0.04691061621141523
18140,2018,R47-R49,1656,288229,0.00574543158391418
18140,2018,R50-R69,55259,288229,0.19171908447796718
18140,2018,R70-R79,17500,288229,0.0607156115449868
18140,2018,R80-R82,2645,288229,0.009176731002085147
18140,2018,R83-R89,4610,288229,0.01599422681270795
18140,2018,R90-R94,17625,288229,0.061149294484593844
18140,2018,R97-R97,1488,288229,0.005162561713082306
18140,2018,R99-R99,25,288229,8.673658792140971e-05
18140,2018,S00-S09,8681,288229,0.03011841278983031
18140,2018,S10-S19,4189,288229,0.014533582672111411
18140,2018,S20-S29,3928,288229,0.013628052694211894
18140,2018,S30-S39,6448,288229,0.022371100756689993
18140,2018,S40-S49,4915,288229,0.017052413185349148
18140,2018,S50-S59,3059,288229,0.010613088898063693
18140,2018,S60-S69,7690,288229,0.02668017444462563
18140,2018,S70-S79,2367,288229,0.008212220144399072
18140,2018,S80-S89,8220,288229,0.028518990108559513
18140,2018,S90-S99,8649,288229,0.030007389957290905
18140,2018,T07-T07,248,288229,0.0008604269521803843
18140,2018,T14-T14,2161,288229,0.007497510659926656
18140,2018,T15-T19,1318,288229,0.00457275291521672
18140,2018,T20-T25,512,288229,0.001776365320630471
18140,2018,T26-T28,36,288229,0.00012490068660682999
18140,2018,T30-T32,252,288229,0.00087430480624781
18140,2018,T33-T34,13,288229,4.510302571913305e-05
18140,2018,T36-T50,2050,288229,0.0071124002095555965
18140,2018,T51-T65,655,288229,0.0022724986035409346
18140,2018,T66-T78,3466,288229,0.012025160549424242
18140,2018,T79-T79,82,288229,0.00028449600838222386
18140,2018,T80-T88,2950,288229,0.010234917374726347
18140,2018,V00-V09,108,288229,0.00037470205982048996
18140,2018,V10-V19,95,288229,0.0003295990341013569
18140,2018,V20-V29,45,288229,0.0001561258582585375
18140,2018,V40-V49,361,288229,0.0012524763295851562
18140,2018,V50-V59,3,288229,1.0408390550569165e-05
18140,2018,V60-V69,2,288229,6.938927033712777e-06
18140,2018,V70-V79,13,288229,4.510302571913305e-05
18140,2018,V80-V89,751,288229,0.002605567101159148
18140,2018,V90-V94,6,288229,2.081678110113833e-05
18140,2018,V95-V97,1,288229,3.4694635168563886e-06
18140,2018,V98-V99,4,288229,1.3877854067425555e-05
18140,2018,W00-W19,2043,288229,0.007088113964937602
18140,2018,W20-W49,1194,288229,0.0041425394391265274
18140,2018,W50-W64,1696,288229,0.005884210124588435
18140,2018,W65-W74,2,288229,6.938927033712777e-06
18140,2018,W85-W99,16,288229,5.551141626970222e-05
18140,2018,X00-X08,12,288229,4.163356220227666e-05
18140,2018,X10-X19,47,288229,0.00016306478529225026
18140,2018,X30-X39,103,288229,0.00035735474223620804
18140,2018,X50-X50,438,288229,0.0015196250203830981
18140,2018,X52-X58,434,288229,0.0015057471663156726
18140,2018,X71-X83,56,288229,0.00019428995694395775
18140,2018,X92-Y09,98,288229,0.00034000742465192606
18140,2018,Y21-Y33,7,288229,2.4286244617994718e-05
18140,2018,Y70-Y82,5,288229,1.7347317584281944e-05
18140,2018,Y83-Y84,31,288229,0.00010755336902254804
18140,2018,Y90-Y99,1104,288229,0.003830287722609453
18140,2018,Z00-Z13,184673,288229,0.6407162360484199
18140,2018,Z14-Z15,579,288229,0.002008819376259849
18140,2018,Z16-Z16,25,288229,8.673658792140971e-05
18140,2018,Z17-Z17,1149,288229,0.00398641358086799
18140,2018,Z18-Z18,71,288229,0.0002463319096968036
18140,2018,Z19-Z19,4,288229,1.3877854067425555e-05
18140,2018,Z20-Z29,98721,288229,0.34250890784757954
18140,2018,Z30-Z39,31371,288229,0.10884053998730177
18140,2018,Z40-Z53,12010,288229,0.041668256837445225
18140,2018,Z55-Z65,2150,288229,0.007459346561241235
18140,2018,Z66-Z66,25,288229,8.673658792140971e-05
18140,2018,Z67-Z67,210,288229,0.0007285873385398416
18140,2018,Z68-Z68,19802,288229,0.0687023165607902
18140,2018,Z69-Z76,14245,288229,0.04942250779761925
18140,2018,Z77-Z99,61761,288229,0.21427753626456741
18140,2019,A00-A09,2871,278270,0.010317317713012543
18140,2019,A15-A19,38,278270,0.00013655801918999533
18140,2019,A20-A28,26,278270,9.343443418262838e-05
18140,2019,A30-A49,1621,278270,0.0058252776080784845
18140,2019,A50-A64,1918,278270,0.006892586337010817
18140,2019,A65-A69,123,278270,0.0004420167463255112
18140,2019,A70-A74,234,278270,0.0008409099076436555
18140,2019,A75-A79,7,278270,2.515542458763072e-05
18140,2019,A80-A89,79,278270,0.0002838969346318324
18140,2019,A90-A99,10,278270,3.593632083947246e-05
18140,2019,B00-B09,10546,278270,0.037898443957307654
18140,2019,B10-B10,5,278270,1.796816041973623e-05
18140,2019,B15-B19,616,278270,0.002213677363711503
18140,2019,B20-B20,545,278270,0.0019585294857512488
18140,2019,B25-B34,7588,278270,0.027268480252991698
18140,2019,B35-B49,10781,278270,0.03874294749703525
18140,2019,B50-B64,39,278270,0.00014015165127394258
18140,2019,B65-B83,103,278270,0.0003701441046465663
18140,2019,B85-B89,361,278270,0.0012973011823049557
18140,2019,B90-B94,15,278270,5.3904481259208684e-05
18140,2019,B95-B97,5867,278270,0.021083839436518488
18140,2019,B99-B99,202,278270,0.0007259136809573436
18140,2019,C00-C14,150,278270,0.0005390448125920869
18140,2019,C15-C26,491,278270,0.0017644733532180975
18140,2019,C30-C39,202,278270,0.0007259136809573436
18140,2019,C40-C41,64,278270,0.00022999245337262372
18140,2019,C43-C44,1618,278270,0.005814496711826643
18140,2019,C45-C49,173,278270,0.0006216983505228735
18140,2019,C50-C50,1353,278270,0.004862184209580623
18140,2019,C51-C58,374,278270,0.0013440183993962697
18140,2019,C60-C63,720,278270,0.0025874151004420167
18140,2019,C64-C68,291,278270,0.0010457469364286483
18140,2019,C69-C72,207,278270,0.0007438818413770798
18140,2019,C73-C75,588,278270,0.0021130556653609803
18140,2019,C76-C80,971,278270,0.0034894167535127756
18140,2019,C7A-C7A,104,278270,0.0003737377367305135
18140,2019,C7B-C7B,39,278270,0.00014015165127394258
18140,2019,C81-C96,757,278270,0.0027203794875480646
18140,2019,D00-D09,1021,278270,0.0036690983577101375
18140,2019,D10-D36,32209,278270,0.11574729579185683
18140,2019,D37-D48,9437,278270,0.03391310597621015
18140,2019,D3A-D3A,78,278270,0.00028030330254788516
18140,2019,D49-D49,935,278270,0.0033600459984906746
18140,2019,D50-D53,4846,278270,0.017414741078808353
18140,2019,D55-D59,743,278270,0.0026700686383728032
18140,2019,D60-D64,6626,278270,0.02381140618823445
18140,2019,D65-D69,2339,278270,0.008405505444352607
18140,2019,D70-D77,4002,278270,0.014381715599956876
18140,2019,D78-D78,2,278270,7.187264167894491e-06
18140,2019,D80-D89,1210,278270,0.004348294821576167
18140,2019,E00-E07,17497,278270,0.06287778057282495
18140,2019,E08-E13,16281,278270,0.0585079239587451
18140,2019,E15-E16,517,278270,0.001857907787400726
18140,2019,E20-E35,6981,278270,0.02508714557803572
18140,2019,E40-E46,536,278270,0.0019261867969957236
18140,2019,E50-E64,20639,278270,0.0741689725805872
18140,2019,E65-E68,24483,278270,0.08798289431128041
18140,2019,E70-E88,42768,278270,0.1536924569662558
18140,2019,E89-E89,1625,278270,0.005839652136414274
18140,2019,F01-F09,815,278270,0.0029288101484170053
18140,2019,F10-F19,12251,278270,0.0440255866604377
18140,2019,F20-F29,564,278270,0.0020268084953462464
18140,2019,F30-F39,31073,278270,0.11166492974449276
18140,2019,F40-F48,45395,278270,0.1631329284507852
18140,2019,F50-F59,4943,278270,0.017763323390951234
18140,2019,F60-F69,1169,278270,0.00420095590613433
18140,2019,F70-F79,187,278270,0.0006720091996981349
18140,2019,F80-F89,3936,278270,0.014144535882416358
18140,2019,F90-F98,13438,278270,0.04829122794408308
18140,2019,F99-F99,160,278270,0.0005749811334315593
18140,2019,G00-G09,174,278270,0.0006252919826068207
18140,2019,G10-G14,84,278270,0.0003018650950515686
18140,2019,G20-G26,2371,278270,0.008520501671038919
18140,2019,G30-G32,251,278270,0.0009020016530707586
18140,2019,G35-G37,726,278270,0.0026089768929457003
18140,2019,G40-G47,33003,278270,0.11860063966651094
18140,2019,G50-G59,5083,278270,0.018266431882703847
18140,2019,G60-G65,1751,278270,0.006292449778991627
18140,2019,G70-G73,192,278270,0.0006899773601178711
18140,2019,G80-G83,696,278270,0.002501167930427283
18140,2019,G89-G99,16063,278270,0.0577245121644446
18140,2019,H00-H05,8670,278270,0.031156790167822617
18140,2019,H10-H11,12655,278270,0.04547741402235239
18140,2019,H15-H22,3677,278270,0.013213785172674021
18140,2019,H25-H28,5513,278270,0.019811693678801163
18140,2019,H30-H36,4546,278270,0.016336651453624177
18140,2019,H40-H42,5286,278270,0.01899593919574514
18140,2019,H43-H44,3218,278270,0.011564308046142236
18140,2019,H46-H47,1135,278270,0.004078772415280123
18140,2019,H49-H52,9526,278270,0.03423293923168146
18140,2019,H53-H54,4253,278270,0.015283717253027636
18140,2019,H55-H57,1934,278270,0.0069500844503539725
18140,2019,H59-H59,33,278270,0.0001185898587702591
18140,2019,H60-H62,8753,278270,0.03145506163079024
18140,2019,H65-H75,24526,278270,0.08813742049089014
18140,2019,H80-H83,1444,278270,0.005189204729219823
18140,2019,H90-H94,10713,278270,0.03849858051532684
18140,2019,H95-H95,6,278270,2.1561792503683472e-05
18140,2019,I00-I02,18,278270,6.468537751105042e-05
18140,2019,I05-I09,703,278270,0.0025263233550149138
18140,2019,I10-I1A,40835,278270,0.14674596614798577
18140,2019,I20-I25,4272,278270,0.015351996262622633
18140,2019,I26-I28,930,278270,0.0033420778380709383
18140,2019,I30-I5A,10661,278270,0.03831171164696159
18140,2019,I60-I69,1858,278270,0.006676968411973982
18140,2019,I70-I79,3648,278270,0.013109569842239552
18140,2019,I80-I89,4171,278270,0.014989039422143961
18140,2019,I95-I99,1317,278270,0.0047328134545585225
18140,2019,J00-J06,70278,278270,0.2525532755956445
18140,2019,J09-J18,12089,278270,0.04344341826283825
18140,2019,J20-J22,9935,278270,0.035702734754015884
18140,2019,J30-J39,29055,278270,0.10441298019908722
18140,2019,J40-J4A,20708,278270,0.07441693319437956
18140,2019,J60-J70,188,278270,0.0006756028317820822
18140,2019,J80-J84,765,278270,0.002749128544219643
18140,2019,J85-J86,43,278270,0.00015452617960973156
18140,2019,J90-J94,1250,278270,0.004492040104934057
18140,2019,J95-J95,158,278270,0.0005677938692636648
18140,2019,J96-J99,3957,278270,0.01422000215617925
18140,2019,K00-K14,4706,278270,0.016911632587055737
18140,2019,K20-K31,20150,278270,0.072411686491537
18140,2019,K35-K38,521,278270,0.001872282315736515
18140,2019,K40-K46,4067,278270,0.014615301685413447
18140,2019,K50-K52,5586,278270,0.020074028820929315
18140,2019,K55-K64,19560,278270,0.07029144356200812
18140,2019,K65-K68,514,278270,0.0018471268911488842
18140,2019,K70-K77,4484,278270,0.01611384626441945
18140,2019,K80-K87,3034,278270,0.010903079742695942
18140,2019,K90-K95,3463,278270,0.01244474790670931
18140,2019,L00-L08,10830,278270,0.03891903546914867
18140,2019,L10-L14,129,278270,0.00046357853882919467
18140,2019,L20-L30,22174,278270,0.07968519782944622
18140,2019,L40-L45,2996,278270,0.010766521723505947
18140,2019,L49-L54,4279,278270,0.015377151687210263
18140,2019,L55-L59,6779,278270,0.024361231897078377
18140,2019,L60-L75,22378,278270,0.08041829877457146
18140,2019,L76-L76,178,278270,0.0006396665109426097
18140,2019,L80-L99,21997,278270,0.07904912495058757
18140,2019,M00-M02,119,278270,0.0004276422179897222
18140,2019,M04-M04,19,278270,6.827900959499766e-05
18140,2019,M05-M14,4168,278270,0.01497825852589212
18140,2019,M15-M19,14244,278270,0.051187695403744564
18140,2019,M20-M25,37726,278270,0.13557336399899378
18140,2019,M26-M27,1044,278270,0.0037517518956409245
18140,2019,M30-M36,1332,278270,0.004786717935817731
18140,2019,M40-M43,4766,278270,0.017127250512092573
18140,2019,M45-M49,9026,278270,0.03243612318970784
18140,2019,M50-M54,35469,278270,0.12746253638552485
18140,2019,M60-M63,10468,278270,0.03761814065475977
18140,2019,M65-M67,5290,278270,0.019010313724080928
18140,2019,M70-M79,35729,278270,0.12839688072735114
18140,2019,M80-M85,4206,278270,0.015114816545082115
18140,2019,M86-M90,1518,278270,0.005455133503431919
18140,2019,M91-M94,2316,278270,0.00832285190642182
18140,2019,M95-M95,769,278270,0.0027635030725554318
18140,2019,M96-M96,610,278270,0.00219211557120782
18140,2019,M97-M97,9,278270,3.234268875552521e-05
18140,2019,M99-M99,14982,278270,0.053839795881697634
18140,2019,N00-N08,243,278270,0.0008732525963991806
18140,2019,N10-N16,2596,278270,0.00932906888992705
18140,2019,N17-N19,2999,278270,0.01077730261975779
18140,2019,N20-N23,3354,278270,0.012053042009559062
18140,2019,N25-N29,2476,278270,0.00889783303985338
18140,2019,N30-N39,12594,278270,0.04525820246523161
18140,2019,N40-N53,8262,278270,0.029690588277572143
18140,2019,N60-N65,7480,278270,0.026880367987925397
18140,2019,N70-N77,4929,278270,0.01771301254177597
18140,2019,N80-N98,24419,278270,0.08775290185790778
18140,2019,N99-N99,174,278270,0.0006252919826068207
18140,2019,O00-O08,995,278270,0.0035756639235275094
18140,2019,O09-O09,3175,278270,0.011409781866532505
18140,2019,O10-O16,1472,278270,0.0052898264275703455
18140,2019,O20-O29,4843,278270,0.01740396018255651
18140,2019,O30-O48,6001,278270,0.02156538613576742
18140,2019,O60-O77,3761,278270,0.01351565026772559
18140,2019,O80-O82,1943,278270,0.006982427139109498
18140,2019,O85-O92,904,278270,0.00324864340388831
18140,2019,O94-O9A,4629,278270,0.0166349229165918
18140,2019,P00-P04,1472,278270,0.0052898264275703455
18140,2019,P05-P08,1393,278270,0.005005929492938513
18140,2019,P09-P09,101,278270,0.0003629568404786718
18140,2019,P10-P15,208,278270,0.000747475473461027
18140,2019,P19-P29,604,278270,0.0021705537787041363
18140,2019,P35-P39,101,278270,0.0003629568404786718
18140,2019,P50-P61,1224,278270,0.004398605670751428
18140,2019,P70-P74,444,278270,0.001595572645272577
18140,2019,P76-P78,99,278270,0.0003557695763107773
18140,2019,P80-P83,509,278270,0.001829158730729148
18140,2019,P84-P84,71,278270,0.0002551478779602544
18140,2019,P90-P96,1763,278270,0.006335573363998994
18140,2019,Q00-Q07,384,278270,0.0013799547202357422
18140,2019,Q10-Q18,732,278270,0.002630538685449384
18140,2019,Q20-Q28,1578,278270,0.0056707514284687534
18140,2019,Q30-Q34,147,278270,0.0005282639163402451
18140,2019,Q35-Q37,127,278270,0.00045639127466130016
18140,2019,Q38-Q45,750,278270,0.002695224062960434
18140,2019,Q50-Q56,520,278270,0.0018686886836525676
18140,2019,Q60-Q64,497,278270,0.001786035145721781
18140,2019,Q65-Q79,2219,278270,0.007974269594278938
18140,2019,Q80-Q89,1595,278270,0.005731843173895856
18140,2019,Q90-Q99,350,278270,0.0012577712293815359
18140,2019,R00-R09,55209,278270,0.19840083372264347
18140,2019,R10-R19,38638,278270,0.13885075645955366
18140,2019,R20-R23,19639,278270,0.07057534049663995
18140,2019,R25-R29,8713,278270,0.03131131634743235
18140,2019,R30-R39,17533,278270,0.06300715132784705
18140,2019,R40-R46,13202,278270,0.04744313077227153
18140,2019,R47-R49,1832,278270,0.006583533977791354
18140,2019,R50-R69,53075,278270,0.19073202285550006
18140,2019,R70-R79,18037,278270,0.06481834189815647
18140,2019,R80-R82,2588,278270,0.009300319833255471
18140,2019,R83-R89,4182,278270,0.01502856937506738
18140,2019,R90-R94,16469,278270,0.059183526790527186
18140,2019,R97-R97,1547,278270,0.005559348833866389
18140,2019,R99-R99,17,278270,6.109174542710317e-05
18140,2019,S00-S09,8423,278270,0.03026916304308765
18140,2019,S10-S19,4122,278270,0.014812951450030545
18140,2019,S20-S29,3873,278270,0.013918137061127682
18140,2019,S30-S39,5894,278270,0.021180867502785066
18140,2019,S40-S49,4701,278270,0.016893664426636
18140,2019,S50-S59,3202,278270,0.01150680993279908
18140,2019,S60-S69,7693,278270,0.027645811621806158
18140,2019,S70-S79,2381,278270,0.008556437991878392
18140,2019,S80-S89,7873,278270,0.028292665396916664
18140,2019,S90-S99,8332,278270,0.02994214252344845
18140,2019,T07-T07,179,278270,0.000643260143026557
18140,2019,T14-T14,1957,278270,0.007032737988284759
18140,2019,T15-T19,1303,278270,0.004682502605383261
18140,2019,T20-T25,490,278270,0.0017608797211341504
18140,2019,T26-T28,33,278270,0.0001185898587702591
18140,2019,T30-T32,226,278270,0.0008121608509720774
18140,2019,T33-T34,15,278270,5.3904481259208684e-05
18140,2019,T36-T50,2306,278270,0.008286915585582349
18140,2019,T51-T65,593,278270,0.0021310238257807165
18140,2019,T66-T78,3432,278270,0.012333345312106947
18140,2019,T79-T79,86,278270,0.00030905235921946313
18140,2019,T80-T88,2756,278270,0.009904050023358608
18140,2019,V00-V09,111,278270,0.00039889316131814427
18140,2019,V10-V19,116,278270,0.00041686132173788046
18140,2019,V20-V29,51,278270,0.0001832752362813095
18140,2019,V40-V49,331,278270,0.0011894922197865383
18140,2019,V50-V59,6,278270,2.1561792503683472e-05
18140,2019,V60-V69,2,278270,7.187264167894491e-06
18140,2019,V70-V79,6,278270,2.1561792503683472e-05
18140,2019,V80-V89,788,278270,0.0028317820821504294
18140,2019,V90-V94,8,278270,2.8749056671577965e-05
18140,2019,V95-V97,1,278270,3.5936320839472456e-06
18140,2019,V98-V99,2,278270,7.187264167894491e-06
18140,2019,W00-W19,2104,278270,0.007561001904625005
18140,2019,W20-W49,1243,278270,0.004466884680346426
18140,2019,W50-W64,1626,278270,0.005843245768498221
18140,2019,W65-W74,1,278270,3.5936320839472456e-06
18140,2019,W85-W99,15,278270,5.3904481259208684e-05
18140,2019,X00-X08,11,278270,3.95299529234197e-05
18140,2019,X10-X19,61,278270,0.00021921155712078196
18140,2019,X30-X39,40,278270,0.00014374528335788983
18140,2019,X50-X50,412,278270,0.0014805764185862652
18140,2019,X52-X58,520,278270,0.0018686886836525676
18140,2019,X71-X83,67,278270,0.00024077334962446545
18140,2019,X92-Y09,93,278270,0.0003342077838070938
18140,2019,Y21-Y33,15,278270,5.3904481259208684e-05
18140,2019,Y62-Y69,1,278270,3.5936320839472456e-06
18140,2019,Y70-Y82,9,278270,3.234268875552521e-05
18140,2019,Y83-Y84,52,278270,0.00018686886836525676
18140,2019,Y90-Y99,1056,278270,0.003794875480648291
18140,2019,Z00-Z13,186224,278270,0.6692205412009918
18140,2019,Z14-Z15,609,278270,0.0021885219391238725
18140,2019,Z16-Z16,43,278270,0.00015452617960973156
18140,2019,Z17-Z17,1183,278270,0.004251266755309591
18140,2019,Z18-Z18,72,278270,0.0002587415100442017
18140,2019,Z19-Z19,1,278270,3.5936320839472456e-06
18140,2019,Z20-Z29,98217,278270,0.35295576238904663
18140,2019,Z30-Z39,30440,278270,0.10939016063535416
18140,2019,Z40-Z53,12102,278270,0.04349013547992957
18140,2019,Z55-Z65,2561,278270,0.009203291766988895
18140,2019,Z66-Z66,26,278270,9.343443418262838e-05
18140,2019,Z67-Z67,366,278270,0.001315269342724692
18140,2019,Z68-Z68,20657,278270,0.07423365795809825
18140,2019,Z69-Z76,14579,278270,0.05239156215186689
18140,2019,Z77-Z99,62387,278270,0.2241959248212168
18140,2020,A00-A09,1510,235511,0.006411590116809831
18140,2020,A15-A19,33,235511,0.00014012084361240027
18140,2020,A20-A28,19,235511,8.067563723138197e-05
18140,2020,A30-A49,1217,235511,0.005167486868978519
18140,2020,A50-A64,1515,235511,0.006432820547660194
18140,2020,A65-A69,132,235511,0.0005604833744496011
18140,2020,A70-A74,161,235511,0.0006836198733817104
18140,2020,A75-A79,2,235511,8.49217234014547e-06
18140,2020,A80-A89,27,235511,0.00011464432659196386
18140,2020,A90-A99,4,235511,1.698434468029094e-05
18140,2020,B00-B09,7431,235511,0.0315526663298105
18140,2020,B10-B10,5,235511,2.123043085036368e-05
18140,2020,B15-B19,450,235511,0.001910738776532731
18140,2020,B20-B20,421,235511,0.0017876022776006216
18140,2020,B25-B34,8638,235511,0.036677692337088286
18140,2020,B35-B49,8035,235511,0.03411730237653443
18140,2020,B50-B64,35,235511,0.00014861301595254573
18140,2020,B65-B83,66,235511,0.00028024168722480053
18140,2020,B85-B89,222,235511,0.0009426311297561473
18140,2020,B90-B94,17,235511,7.21834648912365e-05
18140,2020,B95-B97,3462,235511,0.01469995032079181
18140,2020,B99-B99,141,235511,0.0005986981499802557
18140,2020,C00-C14,119,235511,0.0005052842542386556
18140,2020,C15-C26,455,235511,0.0019319692073830946
18140,2020,C30-C39,150,235511,0.0006369129255109103
18140,2020,C40-C41,34,235511,0.000144366929782473
18140,2020,C43-C44,1322,235511,0.005613325916836156
