ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
43608,14608,98.0,100.0,99.0,92.0,94.0,81.0,66.0,98.0,1.7013211,0.40492466,0.34158731,0.25129333,0.5090791,0.22131941,0.49584058,0.032694913
43609,21601,95.0,96.0,100.0,85.0,92.0,86.0,39.0,87.0,1.5385269,0.3099944,0.37658983,0.20370792,0.3831639,0.17216118,0.54281133,0.016941393
43610,4465,93.0,98.0,99.0,74.0,93.0,83.0,35.0,86.0,1.4353014,0.34559819,0.34766355,0.15695067,0.37854889,0.18448754,0.51745152,0.015512465
43611,18241,73.0,80.0,94.0,60.0,79.0,55.0,6.0,76.0,0.68729568,0.19467553,0.2528559,0.11746819,0.34118798,0.096529007,0.34773245,0.0027869267
43612,29302,78.0,79.0,99.0,54.0,73.0,78.0,9.0,50.0,0.84022295,0.19268839,0.3556011,0.10534424,0.28202832,0.08503598,0.47596988,0.0047150301
43613,33170,57.0,57.0,85.0,35.0,58.0,62.0,32.0,37.0,0.19826996,0.12889442,0.20377541,0.073245578,0.26038063,0.062978603,0.38102055,0.014241752
43614,31100,67.0,73.0,83.0,40.0,82.0,75.0,8.0,42.0,0.48893696,0.17384766,0.1939963,0.080034114,0.26906791,0.10752989,0.4580158,0.0044745859
43615,40658,77.0,75.0,89.0,55.0,73.0,78.0,38.0,59.0,0.7950303,0.18005042,0.22316413,0.1068662,0.29882562,0.085067317,0.47702238,0.016468232
43616,20542,40.0,33.0,59.0,45.0,64.0,40.0,15.0,35.0,-0.30436364,0.082908735,0.14001434,0.0884808,0.25663373,0.069554113,0.28692523,0.0076637249
43617,7192,6.0,14.0,21.0,26.0,1.0,3.0,1.0,20.0,-1.4947388,0.050935697,0.079980373,0.059379216,0.22981915,0.0,0.09741912,0.0
43619,7386,13.0,21.0,34.0,43.0,7.0,15.0,1.0,22.0,-1.2001002,0.063092336,0.10127157,0.085275725,0.23376893,0.015522594,0.18213177,0.0
43620,5559,96.0,99.0,99.0,86.0,96.0,96.0,5.0,98.0,1.5571579,0.38223648,0.32367972,0.20757113,0.50195092,0.28190631,0.69951534,0.002019386
43623,19819,59.0,58.0,67.0,47.0,72.0,60.0,44.0,31.0,0.23884252,0.13115005,0.15534171,0.091534428,0.2490024,0.082106203,0.37427488,0.019187862
43701,55253,72.0,77.0,76.0,63.0,72.0,57.0,25.0,72.0,0.64730322,0.18621174,0.17559904,0.12613684,0.33051243,0.083085276,0.3584311,0.011469095
43711,110,56.0,1.0,100.0,96.0,1.0,95.0,1.0,100.0,0.15563063,0.0,0.56,0.30909091,0.63513511,0.0,0.68000001,0.0
43713,6764,36.0,49.0,46.0,56.0,70.0,10.0,1.0,74.0,-0.42315283,0.11280256,0.11942959,0.10851735,0.3356539,0.079098202,0.15399311,0.0
43716,1952,66.0,92.0,87.0,70.0,63.0,12.0,17.0,98.0,0.44543254,0.26229507,0.2090909,0.14276689,0.51071763,0.069174759,0.16747573,0.0084951455
43717,155,9.0,14.0,54.0,32.0,1.0,5.0,1.0,42.0,-1.3888894,0.051612902,0.13157895,0.06779661,0.26851851,0.0,0.11842106,0.0
43718,2944,8.0,13.0,2.0,25.0,21.0,13.0,1.0,68.0,-1.4241302,0.050271738,0.028416779,0.058529947,0.31945837,0.028380634,0.17529215,0.0
43719,2764,23.0,20.0,35.0,28.0,39.0,18.0,42.0,56.0,-0.84703147,0.061746437,0.10249308,0.062988028,0.29459617,0.044239633,0.2,0.01843318
43720,1328,29.0,60.0,58.0,23.0,1.0,5.0,85.0,73.0,-0.64829314,0.13820492,0.13861386,0.05512679,0.33378747,0.0,0.11132438,0.063339733
43721,116,,100.0,1.0,100.0,1.0,92.0,1.0,100.0,,1.0,0.0,0.75675678,1.0,0.0,0.61702126,0.0
43722,341,21.0,1.0,90.0,83.0,1.0,15.0,1.0,28.0,-0.89293462,0.0,0.23076923,0.19262294,0.24516129,0.0,0.18333334,0.0
43723,5202,80.0,92.0,71.0,71.0,78.0,56.0,37.0,86.0,0.93273723,0.27051732,0.1622276,0.14697149,0.37788311,0.094752185,0.35471332,0.016034985
43724,9237,56.0,65.0,21.0,75.0,81.0,28.0,10.0,100.0,0.1656329,0.14740053,0.08103241,0.15936638,0.60626435,0.10217466,0.24301001,0.0051777703
43725,20249,77.0,88.0,84.0,66.0,75.0,53.0,32.0,80.0,0.82860637,0.2316002,0.19838524,0.13369137,0.35435387,0.087364793,0.3398312,0.014025913
43727,1258,11.0,26.0,1.0,59.0,1.0,4.0,1.0,25.0,-1.2954683,0.070747219,0.0,0.11716341,0.24017957,0.0,0.10224949,0.0
43728,1506,69.0,97.0,89.0,71.0,34.0,18.0,52.0,93.0,0.56026971,0.32703978,0.22222222,0.14678898,0.42090395,0.039285716,0.19642857,0.023214286
43730,2063,48.0,68.0,31.0,79.0,40.0,4.0,13.0,93.0,-0.064784102,0.15661478,0.096256681,0.17379117,0.42666668,0.045278136,0.1060802,0.0064683054
43731,5437,62.0,78.0,61.0,42.0,50.0,34.0,81.0,82.0,0.34180167,0.18949309,0.14304376,0.084175088,0.36198443,0.0546875,0.265625,0.052246094
43732,1226,37.0,46.0,1.0,65.0,85.0,5.0,1.0,74.0,-0.40161845,0.10664479,0.015822785,0.12975609,0.33731741,0.11792453,0.11949685,0.0
43733,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0501735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43734,1694,49.0,41.0,59.0,81.0,16.0,38.0,22.0,81.0,-0.041201502,0.098039217,0.13995942,0.18211649,0.35860839,0.023972603,0.2791096,0.010273973
43735,440,54.0,63.0,17.0,71.0,1.0,89.0,1.0,98.0,0.091909185,0.14318182,0.075000003,0.14617941,0.49830508,0.0,0.58503401,0.0
43736,54,65.0,88.0,1.0,99.0,95.0,13.0,1.0,46.0,0.43592525,0.23076923,0.0,0.40000001,0.27586207,0.24137931,0.1724138,0.0
43738,200,23.0,1.0,64.0,45.0,29.0,21.0,97.0,13.0,-0.83141667,0.02,0.15000001,0.089108914,0.21495327,0.035714287,0.21428572,0.14285715
43739,2345,4.0,2.0,25.0,31.0,1.0,6.0,8.0,24.0,-1.6212046,0.021748401,0.087463558,0.067394093,0.23692705,0.0,0.12292818,0.0041436465
43740,229,41.0,59.0,58.0,51.0,38.0,11.0,1.0,25.0,-0.28173342,0.13537118,0.13793103,0.1,0.23943663,0.043478262,0.16304348,0.0
43746,1494,9.0,1.0,1.0,53.0,54.0,11.0,1.0,38.0,-1.3553824,0.014965987,0.012562814,0.10280374,0.26220205,0.058724832,0.15939598,0.0
43747,840,62.0,90.0,94.0,48.0,30.0,31.0,1.0,69.0,0.3253268,0.25121358,0.25821596,0.093862817,0.32183909,0.036414567,0.25490198,0.0
43748,2749,67.0,95.0,64.0,84.0,36.0,24.0,11.0,87.0,0.47348493,0.29368845,0.14896755,0.19582909,0.38481012,0.041984733,0.22423664,0.005725191
43749,2142,39.0,50.0,2.0,83.0,64.0,11.0,43.0,38.0,-0.34396818,0.11484594,0.031390134,0.19543773,0.26173019,0.070019722,0.16074951,0.018737672
43750,90,36.0,100.0,1.0,70.0,1.0,1.0,1.0,93.0,-0.41533774,0.41111112,0.0,0.14492753,0.42028984,0.0,0.0,0.0
43754,1358,41.0,53.0,62.0,47.0,41.0,28.0,52.0,91.0,-0.27899769,0.12107623,0.14501511,0.091954023,0.40675992,0.045833334,0.24166666,0.022916667
43755,1762,60.0,82.0,45.0,63.0,30.0,24.0,84.0,92.0,0.28180093,0.20441347,0.11706349,0.12430279,0.41144902,0.036697246,0.22629969,0.061162081
43756,4669,59.0,70.0,49.0,59.0,63.0,50.0,4.0,88.0,0.239463,0.16221629,0.12418831,0.11641113,0.38827205,0.069188192,0.32749078,0.0013837639
43758,3098,45.0,69.0,11.0,70.0,64.0,20.0,26.0,87.0,-0.15737846,0.16139445,0.062937066,0.14506593,0.38415247,0.069523036,0.2061439,0.012126111
43759,47,9.0,1.0,1.0,5.0,36.0,69.0,1.0,97.0,-1.3596257,0.0,0.0,0.025,0.46875,0.041666668,0.41666666,0.0
43760,1611,50.0,52.0,9.0,88.0,9.0,58.0,1.0,97.0,-0.012249632,0.11918063,0.057500001,0.22234513,0.46392787,0.017825311,0.3600713,0.0
43761,50,,1.0,1.0,1.0,1.0,1.0,1.0,100.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43762,5769,30.0,48.0,13.0,35.0,51.0,29.0,6.0,82.0,-0.61557001,0.11002178,0.067484662,0.071858287,0.36368287,0.055725656,0.24494796,0.0030618494
43764,8557,85.0,90.0,77.0,78.0,88.0,61.0,46.0,92.0,1.0953062,0.24696697,0.17876588,0.1684988,0.41457286,0.13419233,0.37523571,0.020113137
43766,1578,61.0,88.0,74.0,43.0,91.0,33.0,16.0,57.0,0.30902693,0.2352564,0.17105263,0.085431658,0.29487181,0.15905511,0.26299211,0.0078740157
43767,856,5.0,5.0,4.0,55.0,2.0,2.0,1.0,10.0,-1.5567396,0.032863848,0.041841004,0.10641628,0.20714286,0.0030120481,0.0813253,0.0
43768,485,64.0,100.0,100.0,7.0,2.0,79.0,1.0,71.0,0.38593182,0.49484536,0.4054054,0.029605264,0.32658958,0.0064935065,0.48051947,0.0
43771,2043,46.0,59.0,42.0,46.0,46.0,18.0,73.0,63.0,-0.12554532,0.13433585,0.1124031,0.090641119,0.30879039,0.050420169,0.20028012,0.040616248
43772,1867,34.0,50.0,30.0,67.0,28.0,17.0,24.0,47.0,-0.48093438,0.11567982,0.094098881,0.13700566,0.27772227,0.0345679,0.19506173,0.011111111
43773,3327,53.0,54.0,33.0,79.0,64.0,16.0,53.0,79.0,0.07812874,0.12323415,0.099033818,0.17430368,0.35108694,0.069510266,0.18562402,0.023696683
43777,4803,77.0,85.0,77.0,78.0,68.0,31.0,75.0,94.0,0.80646855,0.21732746,0.17771085,0.16833542,0.43518519,0.075593956,0.25215983,0.042656589
43778,1269,48.0,33.0,77.0,93.0,94.0,7.0,27.0,76.0,-0.061525173,0.083530337,0.17631578,0.26463413,0.34191176,0.21085595,0.12943633,0.012526096
43779,840,28.0,45.0,2.0,42.0,58.0,11.0,10.0,95.0,-0.68797344,0.10476191,0.022508038,0.084084086,0.44722718,0.0625,0.15885417,0.0052083335
43780,1723,14.0,19.0,13.0,49.0,12.0,2.0,5.0,79.0,-1.1913033,0.059779454,0.065789476,0.09618105,0.35209581,0.020524515,0.07753706,0.0022805016
43782,676,58.0,93.0,19.0,74.0,4.0,14.0,63.0,77.0,0.21241277,0.27366865,0.077380955,0.15662651,0.3440367,0.0099502485,0.17910448,0.029850746
43783,5352,33.0,59.0,38.0,24.0,66.0,11.0,8.0,78.0,-0.51026368,0.13479018,0.10657439,0.056767337,0.34738666,0.072921976,0.15961245,0.0040795514
43786,25,21.0,1.0,1.0,96.0,1.0,52.0,1.0,16.0,-0.92139709,0.0,0.0,0.31578946,0.22222222,0.0,0.33333334,0.0
43787,3274,67.0,82.0,63.0,89.0,66.0,11.0,66.0,96.0,0.49778682,0.20356704,0.14717741,0.22613287,0.46114779,0.073151752,0.16264592,0.032684825
43788,663,50.0,96.0,1.0,81.0,60.0,5.0,31.0,93.0,-0.0031025966,0.30316743,0.0059171598,0.18243243,0.41916168,0.065420561,0.11682243,0.014018691
43793,4721,68.0,81.0,69.0,57.0,85.0,37.0,34.0,96.0,0.50706011,0.2005662,0.15916149,0.11186142,0.44945055,0.12109563,0.2753484,0.014896684
43802,1173,47.0,33.0,8.0,91.0,90.0,2.0,98.0,86.0,-0.11446533,0.082693949,0.057239056,0.24300441,0.38161993,0.15548781,0.082317077,0.17073171
43804,3781,60.0,52.0,1.0,100.0,99.0,49.0,66.0,44.0,0.26317456,0.11854269,0.0085261874,0.5888325,0.27255899,0.56844306,0.32288402,0.032392893
43805,77,70.0,100.0,1.0,100.0,1.0,100.0,1.0,96.0,0.57305753,1.0,0.0,0.45454547,0.45454547,0.0,1.0,0.0
43811,769,46.0,82.0,17.0,26.0,57.0,20.0,35.0,88.0,-0.12358264,0.20546164,0.073732719,0.05882353,0.39321357,0.061162081,0.20795107,0.01529052
43812,18751,63.0,67.0,54.0,55.0,76.0,51.0,37.0,72.0,0.37087071,0.15564139,0.13231501,0.106351,0.33006069,0.091832846,0.32986155,0.016131081
43821,4444,19.0,40.0,15.0,40.0,30.0,11.0,8.0,43.0,-1.0006224,0.09519513,0.07013201,0.080444291,0.26989365,0.036407769,0.16201456,0.0042475727
43822,5316,52.0,79.0,49.0,60.0,48.0,7.0,16.0,56.0,0.039862443,0.19385026,0.12334802,0.11942063,0.2928665,0.052956298,0.12904884,0.0077120825
43824,4087,46.0,46.0,1.0,96.0,95.0,5.0,76.0,52.0,-0.13807146,0.10692439,0.0088932803,0.31154951,0.28724316,0.24579664,0.11929543,0.043234587
43830,5855,24.0,49.0,21.0,44.0,3.0,27.0,13.0,20.0,-0.80916989,0.11379851,0.081212118,0.086189769,0.22996333,0.0089325588,0.23849933,0.0066994196
43832,7189,60.0,62.0,69.0,73.0,66.0,26.0,36.0,60.0,0.28792042,0.14172895,0.15982951,0.15154497,0.30199707,0.0731548,0.23252776,0.015676029
43836,106,3.0,17.0,7.0,4.0,1.0,10.0,1.0,18.0,-1.6854364,0.056603774,0.052631579,0.023255814,0.22580644,0.0,0.15686275,0.0
43837,1979,48.0,71.0,15.0,70.0,37.0,6.0,77.0,68.0,-0.077298418,0.1678535,0.070524409,0.14370811,0.31950209,0.042899407,0.12426036,0.045857988
43840,1416,23.0,9.0,6.0,94.0,28.0,9.0,1.0,19.0,-0.8383261,0.041784704,0.048387095,0.27375567,0.2281407,0.034408603,0.14623655,0.0
43842,357,69.0,75.0,91.0,52.0,69.0,55.0,1.0,93.0,0.54287946,0.17927171,0.23684211,0.10112359,0.42600897,0.078125,0.34895834,0.0
43843,1129,49.0,46.0,1.0,74.0,91.0,15.0,83.0,41.0,-0.052514128,0.10628875,0.0,0.15646258,0.26783115,0.16113745,0.18246445,0.059241705
43844,3527,29.0,37.0,25.0,69.0,7.0,7.0,27.0,71.0,-0.64521676,0.090361446,0.086914063,0.14109206,0.32735002,0.015551048,0.13657877,0.012170386
43845,4696,52.0,72.0,86.0,52.0,31.0,19.0,63.0,52.0,0.041638508,0.16837513,0.20572312,0.10058139,0.28626356,0.037433155,0.20427808,0.030481283
43901,1918,38.0,44.0,87.0,57.0,45.0,13.0,6.0,76.0,-0.3805348,0.1039657,0.21072088,0.11159107,0.34090909,0.050000001,0.17179488,0.0025641026
43902,134,9.0,1.0,1.0,1.0,1.0,91.0,1.0,99.0,-1.3640677,0.0,0.0,0.0,0.52542371,0.0,0.60714287,0.0
43903,2125,54.0,81.0,2.0,73.0,37.0,24.0,72.0,72.0,0.11147687,0.20094118,0.019305019,0.15183946,0.33044165,0.042303171,0.22679201,0.03877791
43905,209,39.0,1.0,1.0,98.0,1.0,89.0,1.0,53.0,-0.34435281,0.0,0.0,0.38356164,0.28787878,0.0,0.57627118,0.0
43906,8344,72.0,86.0,67.0,61.0,84.0,51.0,6.0,88.0,0.65278643,0.22003621,0.154,0.11995367,0.3913793,0.11435378,0.33174509,0.0032757593
43907,5514,43.0,53.0,18.0,58.0,69.0,29.0,18.0,76.0,-0.2189669,0.12048872,0.075446725,0.11337423,0.34255129,0.077563539,0.24364592,0.0087642418
43908,1496,62.0,80.0,75.0,59.0,70.0,25.0,1.0,94.0,0.33647829,0.19652407,0.17257683,0.11607143,0.42908654,0.079584777,0.23010381,0.0
43910,3411,9.0,12.0,2.0,53.0,26.0,1.0,19.0,60.0,-1.3579959,0.047365304,0.02213667,0.10381027,0.30144605,0.033281732,0.05882353,0.0092879254
43912,6390,58.0,67.0,56.0,64.0,83.0,43.0,5.0,75.0,0.22866833,0.15498331,0.13425346,0.12685643,0.33852544,0.10995702,0.3008596,0.001790831
43913,1479,71.0,84.0,97.0,49.0,94.0,68.0,1.0,78.0,0.5939216,0.21365787,0.29750001,0.096622892,0.34734514,0.21495327,0.4127726,0.0
43914,277,46.0,77.0,1.0,100.0,1.0,7.0,1.0,97.0,-0.12616934,0.18411553,0.0,0.59433961,0.46456692,0.0,0.13432837,0.0
43915,1188,17.0,34.0,1.0,44.0,2.0,6.0,1.0,94.0,-1.0514252,0.085858583,0.018018018,0.086278588,0.43355703,0.0055970149,0.12873134,0.0
43917,3281,19.0,47.0,11.0,31.0,48.0,4.0,1.0,82.0,-0.98341942,0.10850351,0.061814558,0.066125289,0.36217949,0.052887961,0.10368824,0.0
43920,22215,75.0,78.0,68.0,66.0,77.0,52.0,56.0,81.0,0.75045145,0.18810701,0.15573068,0.13277659,0.35854954,0.093123212,0.33403128,0.025347145
43925,149,54.0,100.0,1.0,1.0,1.0,100.0,1.0,100.0,0.0930814,0.67785233,0.0,0.0,0.74358976,0.0,1.0,0.0
43926,212,58.0,88.0,64.0,66.0,1.0,42.0,1.0,79.0,0.22747302,0.23584905,0.14925373,0.13375796,0.35172415,0.0,0.29787233,0.0
43927,336,35.0,64.0,100.0,18.0,77.0,1.0,1.0,1.0,-0.45519835,0.14583333,0.5714286,0.047619049,0.0,0.091954023,0.0,0.0
43928,129,1.0,1.0,1.0,1.0,1.0,21.0,1.0,96.0,-1.8977056,0.0,0.0,0.0,0.45614034,0.0,0.21276596,0.0
43930,815,29.0,60.0,7.0,17.0,61.0,48.0,1.0,29.0,-0.64377964,0.13793103,0.054298643,0.045608107,0.24604569,0.066860467,0.31686047,0.0
43931,300,37.0,99.0,63.0,36.0,1.0,1.0,1.0,69.0,-0.40439412,0.36000001,0.14772727,0.074561402,0.32307693,0.0,0.0,0.0
43932,806,45.0,78.0,6.0,65.0,41.0,7.0,6.0,85.0,-0.17504071,0.18790218,0.050420169,0.13087249,0.37342909,0.04587156,0.13455658,0.0030581041
43933,1791,23.0,32.0,9.0,41.0,34.0,2.0,33.0,95.0,-0.85510421,0.080960356,0.05762082,0.081765555,0.43977055,0.039840639,0.075697213,0.014608234
43934,444,42.0,97.0,88.0,24.0,33.0,1.0,1.0,18.0,-0.25192147,0.33108109,0.21428572,0.056074765,0.22553192,0.038674034,0.049723756,0.0
43935,8735,61.0,70.0,71.0,53.0,79.0,45.0,12.0,63.0,0.30334771,0.16404442,0.16203485,0.10370955,0.30865088,0.096304588,0.30823067,0.0061590145
43938,5359,39.0,65.0,35.0,21.0,65.0,16.0,41.0,79.0,-0.32540315,0.14741556,0.10301507,0.052221943,0.35126489,0.071140938,0.18568233,0.017897092
43939,461,27.0,66.0,44.0,2.0,26.0,6.0,1.0,64.0,-0.72234702,0.15164836,0.11627907,0.017241379,0.3110368,0.032967035,0.12087912,0.0
43940,318,30.0,48.0,100.0,1.0,1.0,35.0,1.0,46.0,-0.60901225,0.11006289,0.53571427,0.0,0.2760736,0.0,0.26851851,0.0
43942,2922,43.0,62.0,32.0,45.0,60.0,23.0,31.0,87.0,-0.23562844,0.14202601,0.097810216,0.088442214,0.38252223,0.065693431,0.22262774,0.013686132
43943,2997,42.0,61.0,46.0,43.0,42.0,11.0,38.0,84.0,-0.24411698,0.13847181,0.11969532,0.085947573,0.36792454,0.046476763,0.16041979,0.016491754
43944,2495,2.0,3.0,5.0,14.0,15.0,12.0,1.0,74.0,-1.7620968,0.026915114,0.046666667,0.042275574,0.33735704,0.023046093,0.16933867,0.0
43945,3236,67.0,78.0,40.0,81.0,82.0,28.0,26.0,94.0,0.49867737,0.18786754,0.10996564,0.18619731,0.43312433,0.10739857,0.24184567,0.011933174
43946,2259,48.0,75.0,48.0,49.0,42.0,17.0,1.0,97.0,-0.072020814,0.17972554,0.12206573,0.096874997,0.4629482,0.047008548,0.19551282,0.0
43947,5310,19.0,9.0,45.0,18.0,58.0,21.0,6.0,55.0,-0.98854798,0.041314375,0.11827957,0.047619049,0.29137117,0.063337959,0.21451688,0.0032362461
43948,587,59.0,76.0,97.0,56.0,83.0,14.0,1.0,64.0,0.23613967,0.18228279,0.30128205,0.10833333,0.30965909,0.11052632,0.17894737,0.0
43950,16329,24.0,25.0,31.0,53.0,27.0,17.0,5.0,97.0,-0.80322438,0.06985829,0.095195994,0.10304561,0.48416123,0.033601888,0.19355473,0.0017685203
43951,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,-2.0501735,0.0,0.0,0.0,0.19354838,0.0,0.0,0.0
43952,18103,83.0,91.0,72.0,57.0,93.0,80.0,19.0,95.0,1.0095795,0.25310823,0.16496833,0.11082846,0.43829101,0.18941621,0.4946101,0.0090998178
43953,11713,48.0,62.0,69.0,37.0,48.0,48.0,6.0,65.0,-0.06765037,0.14256762,0.15961717,0.076314881,0.31302306,0.052516412,0.31708774,0.0031828128
43961,385,72.0,96.0,23.0,73.0,77.0,56.0,74.0,81.0,0.63371724,0.31688312,0.083333336,0.15151516,0.36000001,0.093567252,0.3508772,0.040935673
43962,92,4.0,1.0,1.0,41.0,23.0,6.0,1.0,3.0,-1.6118563,0.0,0.0,0.081967212,0.16981132,0.030303031,0.12121212,0.0
43963,1406,77.0,86.0,81.0,48.0,80.0,75.0,5.0,83.0,0.79746932,0.22119488,0.19008264,0.093596056,0.36633664,0.10191083,0.45541403,0.0015923567
43964,8727,53.0,72.0,44.0,47.0,54.0,35.0,23.0,81.0,0.066430226,0.17056933,0.11628901,0.092445008,0.35723847,0.058417421,0.26739246,0.010621349
43967,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43968,6283,80.0,86.0,83.0,76.0,78.0,40.0,51.0,94.0,0.9088124,0.22234601,0.19368549,0.16263737,0.43390885,0.094599493,0.28887278,0.02247191
43970,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0501735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43971,1037,69.0,72.0,52.0,61.0,79.0,76.0,1.0,73.0,0.55848467,0.16930693,0.12820514,0.12155388,0.33333334,0.09710744,0.45867768,0.0
43972,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,-2.0501735,0.0,0.0,0.0,0.52272725,0.0,0.0,0.0
43973,2383,55.0,81.0,13.0,85.0,84.0,8.0,52.0,89.0,0.14493726,0.19890894,0.06693989,0.20390581,0.39741847,0.1137787,0.1388309,0.022964509
43974,78,26.0,14.0,4.0,64.0,94.0,1.0,1.0,2.0,-0.74741167,0.051282052,0.041666668,0.12903225,0.16666667,0.21621622,0.054054055,0.0
43976,1672,51.0,72.0,33.0,62.0,4.0,17.0,77.0,86.0,0.0027245991,0.17036098,0.1,0.12261146,0.38090453,0.01141925,0.19412725,0.045676999
43977,2152,33.0,63.0,25.0,33.0,68.0,27.0,1.0,65.0,-0.51097697,0.14285715,0.087188609,0.069767445,0.31230769,0.075581394,0.23720931,0.0
43983,442,25.0,57.0,1.0,24.0,1.0,61.0,1.0,2.0,-0.77229142,0.12903225,0.0,0.056379821,0.16524217,0.0,0.37554586,0.0
43985,78,56.0,56.0,79.0,90.0,1.0,34.0,1.0,97.0,0.15635629,0.12820514,0.18181819,0.23728813,0.47368422,0.0,0.26666668,0.0
43986,2200,65.0,82.0,58.0,65.0,83.0,21.0,64.0,91.0,0.4169544,0.20181818,0.13827993,0.12955183,0.40442804,0.11200923,0.2147806,0.03117783
43988,2389,65.0,71.0,57.0,81.0,89.0,26.0,11.0,92.0,0.4216342,0.1665969,0.13719513,0.18361244,0.41621622,0.14677104,0.23189823,0.0058708414
44001,21142,19.0,30.0,32.0,30.0,24.0,10.0,9.0,45.0,-1.0009445,0.077338301,0.0983686,0.065625593,0.27346817,0.0309682,0.15175605,0.0047460846
44003,4323,65.0,82.0,38.0,67.0,76.0,45.0,59.0,81.0,0.41636708,0.20474496,0.10671937,0.13679746,0.36034021,0.091203108,0.30724451,0.027166883
44004,31498,82.0,89.0,76.0,71.0,85.0,60.0,38.0,88.0,0.98757797,0.23855978,0.17442729,0.1451484,0.3919169,0.1211872,0.37425238,0.016596889
44010,1533,80.0,93.0,87.0,75.0,85.0,58.0,1.0,47.0,0.91979039,0.2727915,0.2123656,0.15915628,0.27797833,0.11754386,0.35964912,0.0
44011,22999,5.0,3.0,18.0,9.0,32.0,11.0,27.0,12.0,-1.5465066,0.027852217,0.076028049,0.033091478,0.21238872,0.038480513,0.15737543,0.012210162
44012,24030,7.0,14.0,22.0,9.0,42.0,15.0,1.0,22.0,-1.4629331,0.050866615,0.082506761,0.033781011,0.23410177,0.047279589,0.18492505,0.0
44017,18856,40.0,52.0,42.0,35.0,55.0,46.0,25.0,49.0,-0.30461991,0.11808907,0.11361945,0.072813936,0.28043753,0.059150238,0.31088588,0.011663427
44021,6080,43.0,34.0,2.0,80.0,91.0,26.0,70.0,19.0,-0.24059615,0.085192695,0.02721519,0.17743538,0.22729672,0.16158536,0.2325784,0.037020907
44022,16551,2.0,3.0,33.0,2.0,16.0,5.0,4.0,35.0,-1.7477285,0.027760904,0.099506415,0.0146754,0.25601,0.024332345,0.11617211,0.0014836795
44023,17555,1.0,4.0,4.0,5.0,26.0,3.0,10.0,19.0,-1.8142256,0.032151408,0.041897837,0.025708582,0.22868511,0.032965396,0.092034608,0.0053699282
44024,23905,13.0,23.0,8.0,26.0,53.0,12.0,19.0,28.0,-1.1936352,0.06661842,0.05510873,0.060165975,0.2442811,0.057011444,0.16889507,0.0091988444
44026,10967,3.0,12.0,2.0,14.0,17.0,1.0,20.0,5.0,-1.6917686,0.047244094,0.028748067,0.041768741,0.18562874,0.025348254,0.033340946,0.0098195933
44028,8938,10.0,13.0,17.0,36.0,9.0,2.0,1.0,36.0,-1.3247781,0.050175559,0.074044898,0.073630646,0.25741056,0.017554479,0.069007263,0.0
44030,16165,60.0,78.0,37.0,63.0,66.0,30.0,29.0,93.0,0.27006391,0.19003509,0.1055667,0.12599029,0.4249596,0.072633162,0.24995826,0.013023878
44032,1434,51.0,90.0,1.0,76.0,13.0,2.0,94.0,96.0,0.018157486,0.24686192,0.017857144,0.16155419,0.45032397,0.021691974,0.073752709,0.11279827
44035,63333,77.0,83.0,92.0,61.0,75.0,62.0,27.0,64.0,0.81441051,0.21009436,0.23996487,0.12025346,0.31126943,0.087636121,0.37932441,0.012408326
44039,33462,11.0,13.0,30.0,34.0,28.0,6.0,13.0,12.0,-1.2891386,0.049739487,0.094699882,0.071586408,0.21223076,0.035175879,0.12686509,0.0064166989
44040,2851,1.0,12.0,1.0,3.0,21.0,1.0,1.0,68.0,-1.7968006,0.048053313,0.0064171124,0.018181818,0.3200514,0.028770706,0.04359198,0.0
44041,14399,64.0,68.0,48.0,60.0,78.0,52.0,16.0,81.0,0.38603798,0.15763302,0.12193664,0.11736915,0.3597061,0.094761431,0.33483484,0.0080080079
44044,15100,16.0,12.0,8.0,61.0,30.0,7.0,6.0,98.0,-1.1228349,0.048267774,0.055432372,0.12125042,0.4970865,0.036114287,0.13554285,0.0031999999
44045,464,24.0,33.0,6.0,54.0,17.0,36.0,21.0,3.0,-0.82053471,0.084051721,0.050420169,0.10555556,0.16929133,0.025125628,0.27135679,0.010050251
44046,2650,64.0,59.0,3.0,96.0,97.0,24.0,78.0,61.0,0.4071781,0.13599062,0.035026271,0.32409242,0.304405,0.33174226,0.22673032,0.046539381
44047,8661,46.0,66.0,68.0,57.0,31.0,15.0,11.0,54.0,-0.13734831,0.15046948,0.15646258,0.10998062,0.29053932,0.03752955,0.18144208,0.0056146574
